Fish_ID,Date,Comp_Num,Comparison,Stimulus,Area_large,Area_small,Stimulus_Side,Time_with_Stim,Latency_to_Visit,Visits_to_Stim
GreenOrange,10-May,8,120v104,104,1054,792,Right,60.6,119.5,1
GreenOrange,12-May,8,120v104,120,1054,792,Right,61.3,42,1
GreenOrange,12-May,8,120v104,104,1054,792,Left,0,0,0
GreenRed,10-May,8,120v104,120,1054,792,Left,70.1,20.3,5
GreenRed,10-May,8,120v104,104,1054,792,Right,13.2,25,2
GreenRed,12-May,8,120v104,120,1054,792,Right,60,0.3,4
GreenRed,12-May,8,120v104,104,1054,792,Left,0.7,46.9,1
Orange,10-May,8,120v104,120,1054,792,Left,28.3,28.2,4
Orange,10-May,8,120v104,104,1054,792,Right,0,0,0
Orange,12-May,8,120v104,120,1054,792,Right,52.1,24.9,4
Orange,12-May,8,120v104,104,1054,792,Left,36.9,64.5,3
OrangeBlue,10-May,8,120v104,120,1054,792,Left,0,0,0
OrangeBlue,10-May,8,120v104,104,1054,792,Right,0,0,0
OrangeBlue,12-May,8,120v104,120,1054,792,Right,0,0,0
OrangeBlue,12-May,8,120v104,104,1054,792,Left,0,0,0
OrangePink,13-May,8,120v104,120,1054,792,Left,0,0,0
OrangePink,13-May,8,120v104,104,1054,792,Right,3.1,156.9,1
OrangePink,11-May,8,120v104,120,1054,792,Right,0,0,0
OrangePink,11-May,8,120v104,104,1054,792,Left,0,0,0
OrangeRed,10-Jun,8,120v104,120,1054,792,Left,92.8,62.7,2
OrangeRed,10-Jun,8,120v104,104,1054,792,Right,64.8,55,6
OrangeRed,11-May,8,120v104,120,1054,792,Right,69.9,58.1,1
OrangeRed,11-May,8,120v104,104,1054,792,Left,105.8,1.4,2
Pink,13-May,8,120v104,120,1054,792,Left,0,0,0
Pink,13-May,8,120v104,104,1054,792,Right,0,0,0
Pink,10-May,8,120v104,120,1054,792,Right,0,0,0
Pink,10-May,8,120v104,104,1054,792,Left,0,0,0
PinkBlue,10-May,8,120v104,120,1054,792,Left,73.2,54.3,7
PinkBlue,10-May,8,120v104,104,1054,792,Right,54.4,22,5
PinkBlue,12-May,8,120v104,120,1054,792,Right,45.7,25.8,2
PinkBlue,12-May,8,120v104,104,1054,792,Left,58.1,11.2,9
PinkOrange,8-Jun,8,120v104,120,1054,792,Left,87.1,117.9,3
PinkOrange,8-Jun,8,120v104,104,1054,792,Right,65.8,67.4,4
PinkOrange,11-May,8,120v104,120,1054,792,Right,24.5,2.4,3
PinkOrange,11-May,8,120v104,104,1054,792,Left,146.7,16.2,4
PinkPink,10-May,8,120v104,120,1054,792,Left,144.6,33.4,4
PinkPink,10-May,8,120v104,104,1054,792,Right,4.3,21.4,2
PinkPink,12-May,8,120v104,120,1054,792,Right,75,2.8,4
PinkPink,12-May,8,120v104,104,1054,792,Left,75.6,28.7,9
PinkRed,13-May,8,120v104,120,1054,792,Left,69.9,81.2,8
PinkRed,13-May,8,120v104,104,1054,792,Right,6.7,112.1,2
PinkRed,11-May,8,120v104,120,1054,792,Right,32.1,64.5,2
PinkRed,11-May,8,120v104,104,1054,792,Left,84.3,17.8,4
Red,13-May,8,120v104,120,1054,792,Left,68.6,20.1,6
Red,13-May,8,120v104,104,1054,792,Right,64,45.2,3
Red,11-May,8,120v104,120,1054,792,Right,86.1,42.4,3
Red,11-May,8,120v104,104,1054,792,Left,0,0,0
RedBlue,13-May,8,120v104,120,1054,792,Left,50,62.8,3
RedBlue,13-May,8,120v104,104,1054,792,Right,72.6,8.6,3
RedBlue,11-May,8,120v104,120,1054,792,Right,43.7,3.4,2
RedBlue,11-May,8,120v104,104,1054,792,Left,35.1,139.3,2
RedGreen,10-May,8,120v104,120,1054,792,Left,81.5,17.2,10
RedGreen,10-May,8,120v104,104,1054,792,Right,56.7,51.1,4
RedGreen,12-May,8,120v104,120,1054,792,Right,80.1,23.5,7
RedGreen,12-May,8,120v104,104,1054,792,Left,43.6,68,6
RedGreenGreen,10-May,8,120v104,120,1054,792,Left,0,0,0
RedGreenGreen,10-May,8,120v104,104,1054,792,Right,93.2,63,1
RedGreenGreen,12-May,8,120v104,120,1054,792,Right,53.1,93.1,2
RedGreenGreen,12-May,8,120v104,104,1054,792,Left,29.9,150.1,1
RedOrange,10-May,8,120v104,120,1054,792,Left,10.5,138.9,1
RedOrange,10-May,8,120v104,104,1054,792,Right,0,0,0
RedOrange,12-May,8,120v104,120,1054,792,Right,28.3,65.2,3
RedOrange,12-May,8,120v104,104,1054,792,Left,0,0,0
RedRed,10-May,8,120v104,120,1054,792,Left,44.5,37.3,4
RedRed,10-May,8,120v104,104,1054,792,Right,45.2,65.8,2
RedRed,12-May,8,120v104,120,1054,792,Right,54.1,71.7,2
RedRed,12-May,8,120v104,104,1054,792,Left,38.9,62.5,3
RedRedRed,10-May,8,120v104,120,1054,792,Left,0,0,0
RedRedRed,10-May,8,120v104,104,1054,792,Right,0,0,0
RedRedRed,12-May,8,120v104,120,1054,792,Right,106.1,52.1,4
RedRedRed,12-May,8,120v104,104,1054,792,Left,0,0,0
Blue,20-May,9,92v70,92,622,363,Left,63.3,86.5,5
Blue,20-May,9,92v70,70,622,363,Right,41.7,58.4,3
Blue,10-Jun,9,92v70,92,622,363,Right,171.4,0.7,1
Blue,10-Jun,9,92v70,70,622,363,Left,0,0,0
BluePink,20-May,9,92v70,92,622,363,Left,103.3,24.7,3
BluePink,20-May,9,92v70,70,622,363,Right,8.36,68.4,1
BluePink,22-May,9,92v70,92,622,363,Right,46,27.3,8
BluePink,22-May,9,92v70,70,622,363,Left,0,0,0
Green,8-Jun,9,92v70,92,622,363,Left,44.8,68.5,5
Green,8-Jun,9,92v70,70,622,363,Right,51,111,1
Green,19-May,9,92v70,92,622,363,Right,0,0,0
Green,19-May,9,92v70,70,622,363,Left,99.7,80,2
GreenBlue,17-May,9,92v70,92,622,363,Left,55.8,118.9,2
GreenBlue,17-May,9,92v70,70,622,363,Right,114.4,25.9,3
GreenBlue,19-May,9,92v70,92,622,363,Right,152.7,27.3,4
GreenBlue,19-May,9,92v70,70,622,363,Left,0,0,0
GreenGreen,17-May,9,92v70,92,622,363,Left,0,0,0
GreenGreen,17-May,9,92v70,70,622,363,Right,83.8,96.2,1
GreenGreen,19-May,9,92v70,92,622,363,Right,0,0,0
GreenGreen,19-May,9,92v70,70,622,363,Left,4.9,154.4,1
GreenOrange,17-May,9,92v70,92,622,363,Left,0,0,0
GreenOrange,17-May,9,92v70,70,622,363,Right,17.5,162.5,1
GreenOrange,19-May,9,92v70,92,622,363,Right,8.3,109.2,5
GreenOrange,19-May,9,92v70,70,622,363,Left,0.2,179.9,1
GreenRed,17-May,9,92v70,92,622,363,Left,23,57,4
GreenRed,17-May,9,92v70,70,622,363,Right,74.6,14.8,4
GreenRed,19-May,9,92v70,92,622,363,Right,0,0,0
GreenRed,19-May,9,92v70,70,622,363,Left,25.7,90,1
Orange,10-Jun,9,92v70,92,622,363,Left,74.1,104.4,1
Orange,10-Jun,9,92v70,70,622,363,Right,42,36.8,1
Orange,19-May,9,92v70,92,622,363,Right,16.7,126.8,1
Orange,19-May,9,92v70,70,622,363,Left,29.2,150.9,1
OrangeBlue,17-May,9,92v70,92,622,363,Left,0,0,0
OrangeBlue,17-May,9,92v70,70,622,363,Right,0,0,0
OrangeBlue,19-May,9,92v70,92,622,363,Right,0,0,0
OrangeBlue,19-May,9,92v70,70,622,363,Left,0,0,0
OrangePink,20-May,9,92v70,92,622,363,Left,0,0,0
OrangePink,20-May,9,92v70,70,622,363,Right,8.1,124.7,1
OrangePink,20-May,9,92v70,92,622,363,Right,25.5,14.1,4
OrangePink,20-May,9,92v70,70,622,363,Left,115.4,34.5,4
OrangeRed,20-May,9,92v70,92,622,363,Left,127.4,52.6,1
OrangeRed,20-May,9,92v70,70,622,363,Right,0,0,0
OrangeRed,22-May,9,92v70,92,622,363,Right,77.8,42.4,1
OrangeRed,22-May,9,92v70,70,622,363,Left,59.7,114.1,1
Pink,10-Jun,9,92v70,92,622,363,Left,129.4,50.5,2
Pink,10-Jun,9,92v70,70,622,363,Right,0,0,0
Pink,8-Jun,9,92v70,92,622,363,Right,53.1,127,1
Pink,8-Jun,9,92v70,70,622,363,Left,0,0,0
PinkBlue,17-May,9,92v70,92,622,363,Left,82.8,59.7,5
PinkBlue,17-May,9,92v70,70,622,363,Right,42.8,16.7,3
PinkBlue,19-May,9,92v70,92,622,363,Right,51.9,13.1,10
PinkBlue,19-May,9,92v70,70,622,363,Left,1.5,24.5,2
PinkOrange,20-May,9,92v70,92,622,363,Left,88.9,21.7,7
PinkOrange,20-May,9,92v70,70,622,363,Right,55,9,5
PinkOrange,22-May,9,92v70,92,622,363,Right,34.7,1,2
PinkOrange,22-May,9,92v70,70,622,363,Left,19.9,28.7,3
PinkPink,17-May,9,92v70,92,622,363,Left,83,43.5,5
PinkPink,17-May,9,92v70,70,622,363,Right,27.6,94.2,1
PinkPink,19-May,9,92v70,92,622,363,Right,67.1,7.5,3
PinkPink,19-May,9,92v70,70,622,363,Left,46.5,0.2,6
PinkRed,20-May,9,92v70,92,622,363,Left,161.2,0.2,9
PinkRed,20-May,9,92v70,70,622,363,Right,9.1,47.9,3
PinkRed,8-Jun,9,92v70,92,622,363,Right,87.8,34.7,5
PinkRed,8-Jun,9,92v70,70,622,363,Left,53.4,11,4
Red,20-May,9,92v70,92,622,363,Left,50.2,83.5,9
Red,20-May,9,92v70,70,622,363,Right,0.2,141.8,1
Red,22-May,9,92v70,92,622,363,Right,28.8,67.8,6
Red,22-May,9,92v70,70,622,363,Left,11.9,147.3,2
RedBlue,20-May,9,92v70,92,622,363,Left,0,0,0
RedBlue,20-May,9,92v70,70,622,363,Right,31.8,112.3,6
RedBlue,22-May,9,92v70,92,622,363,Right,11.4,138.8,1
RedBlue,22-May,9,92v70,70,622,363,Left,3.5,0.3,1
RedGreen,17-May,9,92v70,92,622,363,Left,31.2,59.5,3
RedGreen,17-May,9,92v70,70,622,363,Right,64.5,80,4
RedGreen,19-May,9,92v70,92,622,363,Right,30.3,122.9,1
RedGreen,19-May,9,92v70,70,622,363,Left,0,0,0
RedGreenGreen,17-May,9,92v70,92,622,363,Left,0,0,0
RedGreenGreen,17-May,9,92v70,70,622,363,Right,72.2,96.1,5
RedGreenGreen,19-May,9,92v70,92,622,363,Right,19,157.2,2
RedGreenGreen,19-May,9,92v70,70,622,363,Left,0,0,0
RedOrange,17-May,9,92v70,92,622,363,Left,41.3,106,2
RedOrange,17-May,9,92v70,70,622,363,Right,7.3,66.2,1
RedOrange,19-May,9,92v70,92,622,363,Right,0,0,0
RedOrange,19-May,9,92v70,70,622,363,Left,0,0,0
RedRed,17-May,9,92v70,92,622,363,Left,67.1,40.6,7
RedRed,17-May,9,92v70,70,622,363,Right,56.4,9.6,6
RedRed,19-May,9,92v70,92,622,363,Right,88.4,53,1
RedRed,19-May,9,92v70,70,622,363,Left,0,0,0
RedRedRed,10-Jun,9,92v70,92,622,363,Left,118.9,33.9,2
RedRedRed,10-Jun,9,92v70,70,622,363,Right,32.3,16.5,3
RedRedRed,19-May,9,92v70,92,622,363,Right,43.3,99.1,3
RedRedRed,19-May,9,92v70,70,622,363,Left,0,0,0
Blue,8-Jun,10,104v70,70,792,363,Left,20.3,82,2
Blue,8-Jun,10,104v70,104,792,363,Right,135.5,5,3
Blue,10-Jun,10,104v70,70,792,363,Right,60.4,76.3,5
Blue,10-Jun,10,104v70,104,792,363,Left,94.6,19.8,3
BluePink,28-May,10,104v70,70,792,363,Left,60.2,38.9,3
BluePink,28-May,10,104v70,104,792,363,Right,64.2,17.3,3
BluePink,26-May,10,104v70,70,792,363,Right,24.1,72.4,3
BluePink,26-May,10,104v70,104,792,363,Left,88.7,33.6,7
Green,8-Jun,10,104v70,70,792,363,Left,55.9,95.9,6
Green,8-Jun,10,104v70,104,792,363,Right,60.3,77.1,6
Green,10-Jun,10,104v70,70,792,363,Right,36.9,36.8,9
Green,10-Jun,10,104v70,104,792,363,Left,90.2,15.3,13
GreenBlue,27-May,10,104v70,70,792,363,Left,0,0,0
GreenBlue,27-May,10,104v70,104,792,363,Right,167.1,11.2,2
GreenBlue,25-May,10,104v70,70,792,363,Right,146.9,22.4,2
GreenBlue,25-May,10,104v70,104,792,363,Left,4.2,43.5,1
GreenGreen,27-May,10,104v70,70,792,363,Left,9.3,131.4,1
GreenGreen,27-May,10,104v70,104,792,363,Right,31.8,55.4,4
GreenGreen,25-May,10,104v70,70,792,363,Right,0,0,0
GreenGreen,25-May,10,104v70,104,792,363,Left,27.9,150.9,1
GreenOrange,27-May,10,104v70,70,792,363,Left,45.8,67.9,2
GreenOrange,27-May,10,104v70,104,792,363,Right,74.9,11.3,3
GreenOrange,25-May,10,104v70,70,792,363,Right,0,0,0
GreenOrange,25-May,10,104v70,104,792,363,Left,89.2,73.4,2
GreenRed,8-Jun,10,104v70,70,792,363,Left,22.5,60.5,2
GreenRed,8-Jun,10,104v70,104,792,363,Right,47.9,35.5,4
GreenRed,25-May,10,104v70,70,792,363,Right,14.6,51.3,4
GreenRed,25-May,10,104v70,104,792,363,Left,96.3,71.6,8
Orange,27-May,10,104v70,70,792,363,Left,27.8,135.3,4
Orange,27-May,10,104v70,104,792,363,Right,48.6,89.4,2
Orange,25-May,10,104v70,70,792,363,Right,33,147.1,1
Orange,25-May,10,104v70,104,792,363,Left,0,0,0
OrangeBlue,27-May,10,104v70,70,792,363,Left,0,0,0
OrangeBlue,27-May,10,104v70,104,792,363,Right,4.5,175.5,2
OrangeBlue,25-May,10,104v70,70,792,363,Right,0,0,0
OrangeBlue,25-May,10,104v70,104,792,363,Left,0,0,0
OrangePink,28-May,10,104v70,70,792,363,Left,0,0,0
OrangePink,28-May,10,104v70,104,792,363,Right,178.8,0.2,1
OrangePink,26-May,10,104v70,70,792,363,Right,42.2,62.8,3
OrangePink,26-May,10,104v70,104,792,363,Left,28.2,138.6,1
OrangeRed,27-May,10,104v70,70,792,363,Left,0,0,0
OrangeRed,27-May,10,104v70,104,792,363,Right,170.8,87.3,1
OrangeRed,8-Jun,10,104v70,70,792,363,Right,23.5,63.9,2
OrangeRed,8-Jun,10,104v70,104,792,363,Left,89.1,86.8,1
Pink,8-Jun,10,104v70,70,792,363,Left,0,0,0
Pink,8-Jun,10,104v70,104,792,363,Right,175,5,1
Pink,25-May,10,104v70,70,792,363,Right,0,0,0
Pink,25-May,10,104v70,104,792,363,Left,180,0,1
PinkBlue,27-May,10,104v70,70,792,363,Left,16.1,14.8,2
PinkBlue,27-May,10,104v70,104,792,363,Right,128.3,27.3,3
PinkBlue,25-May,10,104v70,70,792,363,Right,0,0,0
PinkBlue,25-May,10,104v70,104,792,363,Left,0,0,0
PinkOrange,28-May,10,104v70,70,792,363,Left,73.2,28.4,3
PinkOrange,28-May,10,104v70,104,792,363,Right,32.9,9.9,5
PinkOrange,26-May,10,104v70,70,792,363,Right,95.9,37.2,4
PinkOrange,26-May,10,104v70,104,792,363,Left,57.3,91.9,2
PinkPink,27-May,10,104v70,70,792,363,Left,23.2,133.5,1
PinkPink,27-May,10,104v70,104,792,363,Right,127.5,7.3,5
PinkPink,25-May,10,104v70,70,792,363,Right,10.7,22.4,1
PinkPink,22-May,10,104v70,104,792,363,Left,27.5,1.4,4
PinkRed,28-May,10,104v70,70,792,363,Left,28,150.4,2
PinkRed,28-May,10,104v70,104,792,363,Right,0,0,0
PinkRed,26-May,10,104v70,70,792,363,Right,25.4,39.5,2
PinkRed,26-May,10,104v70,104,792,363,Left,76.4,30.9,6
Red,28-May,10,104v70,70,792,363,Left,12.9,167.1,1
Red,28-May,10,104v70,104,792,363,Right,0,0,0
Red,26-May,10,104v70,70,792,363,Right,54.7,32,3
Red,26-May,10,104v70,104,792,363,Left,7.6,161.5,1
RedBlue,28-May,10,104v70,70,792,363,Left,0,0,0
RedBlue,28-May,10,104v70,104,792,363,Right,32.6,69.2,4
RedBlue,26-May,10,104v70,70,792,363,Right,0,0,0
RedBlue,26-May,10,104v70,104,792,363,Left,0,0,0
RedGreen,27-May,10,104v70,70,792,363,Left,0,0,0
RedGreen,27-May,10,104v70,104,792,363,Right,118.1,61.9,1
RedGreen,25-May,10,104v70,70,792,363,Right,21.4,33.6,3
RedGreen,25-May,10,104v70,104,792,363,Left,88.7,46.2,3
RedGreenGreen,27-May,10,104v70,70,792,363,Left,0,0,0
RedGreenGreen,27-May,10,104v70,104,792,363,Right,0,0,0
RedGreenGreen,25-May,10,104v70,70,792,363,Right,44.4,58.1,4
RedGreenGreen,25-May,10,104v70,104,792,363,Left,46.6,86,3
RedOrange,27-May,10,104v70,70,792,363,Left,55.9,118.8,2
RedOrange,27-May,10,104v70,104,792,363,Right,73.3,12.2,3
RedOrange,25-May,10,104v70,70,792,363,Right,0,0,0
RedOrange,25-May,10,104v70,104,792,363,Left,145,24.5,3
RedRed,27-May,10,104v70,70,792,363,Left,45.3,27.6,4
RedRed,27-May,10,104v70,104,792,363,Right,90,14.3,6
RedRed,25-May,10,104v70,70,792,363,Right,18.3,16.3,1
RedRed,25-May,10,104v70,104,792,363,Left,0.8,35.6,1
RedRedRed,27-May,10,104v70,70,792,363,Left,0,0,0
RedRedRed,27-May,10,104v70,104,792,363,Right,50.6,129.4,1
RedRedRed,25-May,10,104v70,70,792,363,Right,58.9,119.3,1
RedRedRed,25-May,10,104v70,104,792,363,Left,19,56.9,1
Blue,1-Jun,11,120v92,120,1054,622,Left,97.1,24.8,7
Blue,1-Jun,11,120v92,92,1054,622,Right,22.4,63.5,2
Blue,3-Jun,11,120v92,120,1054,622,Right,43.4,31.3,5
Blue,3-Jun,11,120v92,92,1054,622,Left,105.3,2,6
BluePink,1-Jun,11,120v92,120,1054,622,Left,0,0,0
BluePink,1-Jun,11,120v92,92,1054,622,Right,68.9,31.3,10
BluePink,3-Jun,11,120v92,120,1054,622,Right,60.9,15.8,10
BluePink,3-Jun,11,120v92,92,1054,622,Left,24.8,77.8,2
Green,31-May,11,120v92,120,1054,622,Left,120.6,45.4,7
Green,31-May,11,120v92,92,1054,622,Right,3.3,56.1,2
Green,2-Jun,11,120v92,120,1054,622,Right,0,0,0
Green,2-Jun,11,120v92,92,1054,622,Left,137.9,29.4,5
GreenBlue,31-May,11,120v92,120,1054,622,Left,0,0,0
GreenBlue,31-May,11,120v92,92,1054,622,Right,142.2,26.2,3
GreenBlue,2-Jun,11,120v92,120,1054,622,Right,105.2,19.6,6
GreenBlue,2-Jun,11,120v92,92,1054,622,Left,37.2,54.4,4
GreenGreen,31-May,11,120v92,120,1054,622,Left,7.5,165.9,6
GreenGreen,31-May,11,120v92,92,1054,622,Right,0,0,0
GreenGreen,2-Jun,11,120v92,120,1054,622,Right,22.1,71.9,2
GreenGreen,2-Jun,11,120v92,92,1054,622,Left,50.8,108.1,4
GreenOrange,31-May,11,120v92,120,1054,622,Left,27.2,126.5,1
GreenOrange,31-May,11,120v92,92,1054,622,Right,70.4,52.5,2
GreenOrange,2-Jun,11,120v92,120,1054,622,Right,92.1,31.5,2
GreenOrange,2-Jun,11,120v92,92,1054,622,Left,3.2,59.7,1
GreenRed,31-May,11,120v92,120,1054,622,Left,111.5,14.5,6
GreenRed,31-May,11,120v92,92,1054,622,Right,26.7,41.8,5
GreenRed,1-Jun,11,120v92,120,1054,622,Right,89.4,25.9,6
GreenRed,1-Jun,11,120v92,92,1054,622,Left,54.3,17.5,6
Orange,8-Jun,11,120v92,120,1054,622,Left,25.2,154.8,1
Orange,8-Jun,11,120v92,92,1054,622,Right,0,0,0
Orange,2-Jun,11,120v92,120,1054,622,Right,0,0,0
Orange,2-Jun,11,120v92,92,1054,622,Left,48.5,15.3,4
OrangeBlue,31-May,11,120v92,120,1054,622,Left,0,0,0
OrangeBlue,31-May,11,120v92,92,1054,622,Right,0,0,0
OrangeBlue,2-Jun,11,120v92,120,1054,622,Right,70.8,0.8,2
OrangeBlue,2-Jun,11,120v92,92,1054,622,Left,0,0,0
OrangePink,31-May,11,120v92,120,1054,622,Left,0,0,0
OrangePink,31-May,11,120v92,92,1054,622,Right,61.8,118.3,1
OrangePink,2-Jun,11,120v92,120,1054,622,Right,56.2,28.3,10
OrangePink,2-Jun,11,120v92,92,1054,622,Left,32.7,61.2,3
OrangeRed,31-May,11,120v92,120,1054,622,Left,0,0,0
OrangeRed,31-May,11,120v92,92,1054,622,Right,177.7,2.4,1
OrangeRed,2-Jun,11,120v92,120,1054,622,Right,118,71.1,3
OrangeRed,2-Jun,11,120v92,92,1054,622,Left,6.4,48.2,1
Pink,31-May,11,120v92,120,1054,622,Left,149.2,30.4,5
Pink,31-May,11,120v92,92,1054,622,Right,0,0,0
Pink,2-Jun,11,120v92,120,1054,622,Right,0,0,0
Pink,2-Jun,11,120v92,92,1054,622,Left,159.5,20.3,6
PinkBlue,31-May,11,120v92,120,1054,622,Left,116,27.9,6
PinkBlue,31-May,11,120v92,92,1054,622,Right,26.1,139.3,2
PinkBlue,2-Jun,11,120v92,120,1054,622,Right,57.2,33.1,5
PinkBlue,2-Jun,11,120v92,92,1054,622,Left,96.6,0.3,7
PinkOrange,1-Jun,11,120v92,120,1054,622,Left,42,33,4
PinkOrange,1-Jun,11,120v92,92,1054,622,Right,82.5,48.2,3
PinkOrange,3-Jun,11,120v92,120,1054,622,Right,54.4,32,3
PinkOrange,3-Jun,11,120v92,92,1054,622,Left,103.5,1.1,6
PinkPink,31-May,11,120v92,120,1054,622,Left,27.7,108.6,1
PinkPink,31-May,11,120v92,92,1054,622,Right,137.2,6,5
PinkPink,2-Jun,11,120v92,120,1054,622,Right,171.1,72.2,1
PinkPink,2-Jun,11,120v92,92,1054,622,Left,8.9,63.2,1
PinkRed,1-Jun,11,120v92,120,1054,622,Left,120.6,31.1,4
PinkRed,1-Jun,11,120v92,92,1054,622,Right,0,0,0
PinkRed,3-Jun,11,120v92,120,1054,622,Right,69.2,110.8,1
PinkRed,3-Jun,11,120v92,92,1054,622,Left,56.7,22.3,2
Red,1-Jun,11,120v92,120,1054,622,Left,65.4,1.5,2
Red,1-Jun,11,120v92,92,1054,622,Right,12.7,116.9,1
Red,3-Jun,11,120v92,120,1054,622,Right,33.2,146.6,2
Red,3-Jun,11,120v92,92,1054,622,Left,21.4,108.3,1
RedBlue,1-Jun,11,120v92,120,1054,622,Left,0,0,0
RedBlue,1-Jun,11,120v92,92,1054,622,Right,147.2,32.8,1
RedBlue,3-Jun,11,120v92,120,1054,622,Right,156.4,4.4,14
RedBlue,3-Jun,11,120v92,92,1054,622,Left,0,0,0
RedGreen,10-Jun,11,120v92,120,1054,622,Left,39.1,100.6,4
RedGreen,10-Jun,11,120v92,92,1054,622,Right,45.1,59.6,3
RedGreen,2-Jun,11,120v92,120,1054,622,Right,144.7,12.2,4
RedGreen,2-Jun,11,120v92,92,1054,622,Left,6,162.3,1
RedGreenGreen,31-May,11,120v92,120,1054,622,Left,0,0,0
RedGreenGreen,31-May,11,120v92,92,1054,622,Right,0,0,0
RedGreenGreen,2-Jun,11,120v92,120,1054,622,Right,9.4,170.5,4
RedGreenGreen,2-Jun,11,120v92,92,1054,622,Left,0,0,0
RedOrange,31-May,11,120v92,120,1054,622,Left,75,89.7,3
RedOrange,31-May,11,120v92,92,1054,622,Right,0,0,0
RedOrange,2-Jun,11,120v92,120,1054,622,Right,70.7,6.7,4
RedOrange,2-Jun,11,120v92,92,1054,622,Left,68.5,98.7,7
RedRed,31-May,11,120v92,120,1054,622,Left,73.5,8.3,4
RedRed,31-May,11,120v92,92,1054,622,Right,87.3,0.3,3
RedRed,2-Jun,11,120v92,120,1054,622,Right,96.6,23.1,5
RedRed,2-Jun,11,120v92,92,1054,622,Left,22,69.2,3
RedRedRed,31-May,11,120v92,120,1054,622,Left,13.7,146.6,1
RedRedRed,31-May,11,120v92,92,1054,622,Right,72.6,60.4,2
RedRedRed,2-Jun,11,120v92,120,1054,622,Right,66.2,88.4,1
RedRedRed,2-Jun,11,120v92,92,1054,622,Left,3.1,164.6,1