"a","b","abs_diff","mean_ab","response"
1,2,1,1.5,0.675789474
2,3,1,2.5,0.658947368
3,4,1,3.5,0.68
4,5,1,4.5,0.532631579
5,6,1,5.5,0.551578947
6,7,1,6.5,0.4
7,8,1,7.5,0.538947368
4,5,1,4.5,0.531827515
6,8,2,7,0.53798768
4,6,2,5,0.599589322
4,7,3,5.5,0.607802875
4,8,4,6,0.657084189
4,10,6,7,0.624229979
8,12,4,10,0.577002053
8,16,8,12,0.673511294
